sample_id,sample_date,k_daily_mean,no3_daily_mean
Q2,1995-10-24T00:00:00Z,NA,NA
Q2,1995-10-31T00:00:00Z,NA,NA
Q2,1995-11-07T00:00:00Z,NA,NA
Q2,1995-11-14T00:00:00Z,NA,NA
Q2,1995-11-21T00:00:00Z,NA,NA
Q2,1995-11-28T00:00:00Z,NA,NA
Q2,1995-12-05T00:00:00Z,NA,NA
Q2,1995-12-12T00:00:00Z,NA,NA
Q2,1995-12-19T00:00:00Z,1.22,NA
Q2,1995-12-26T00:00:00Z,1.04,NA
Q2,1996-01-02T00:00:00Z,1.45,NA
Q2,1996-01-09T00:00:00Z,1.97,NA
Q2,1996-01-16T00:00:00Z,1.8,NA
Q2,1996-01-23T00:00:00Z,1.44,NA
Q2,1996-01-30T00:00:00Z,1.48,NA
Q2,1996-02-06T00:00:00Z,1.03,NA
Q2,1996-02-13T00:00:00Z,1.1,NA
Q2,1996-02-20T00:00:00Z,NA,NA
Q2,1996-02-27T00:00:00Z,0.98,NA
Q2,1996-03-05T00:00:00Z,1.2,NA
Q2,1996-03-12T00:00:00Z,1.03,NA
Q2,1996-03-19T00:00:00Z,1.24,NA
Q2,1996-03-26T00:00:00Z,1.04,NA
Q2,1996-04-02T00:00:00Z,0.94,NA
Q2,1996-04-09T00:00:00Z,1,NA
Q2,1996-04-16T00:00:00Z,0.97,NA
Q2,1996-04-23T00:00:00Z,1.11,NA
Q2,1996-04-30T00:00:00Z,1.42,NA
Q2,1996-05-07T00:00:00Z,1.2,NA
Q2,1996-05-14T00:00:00Z,1.125,NA
Q2,1996-05-21T00:00:00Z,1.26,NA
Q2,1996-05-28T00:00:00Z,1.35,NA
Q2,1996-06-04T00:00:00Z,1.44,NA
Q2,1996-06-11T00:00:00Z,1.4,NA
Q2,1996-06-18T00:00:00Z,1.15,NA
Q2,1996-06-25T00:00:00Z,1.38,NA
Q2,1996-07-02T00:00:00Z,1.17,NA
Q2,1996-07-09T00:00:00Z,1.37,NA
Q2,1996-07-16T00:00:00Z,1.65,NA
Q2,1996-07-23T00:00:00Z,1.53,NA
Q2,1996-07-30T00:00:00Z,1.1,320.53
Q2,1996-08-06T00:00:00Z,1.59,NA
Q2,1996-08-13T00:00:00Z,1.03,NA
Q2,1996-08-20T00:00:00Z,1.36,NA
Q2,1996-08-27T00:00:00Z,1.33,NA
Q2,1996-09-03T00:00:00Z,0.87,NA
Q2,1996-09-10T00:00:00Z,1.07,NA
Q2,1996-09-17T00:00:00Z,1.05,NA
Q2,1996-09-24T00:00:00Z,0.92,NA
Q2,1996-10-01T00:00:00Z,1.05,NA
Q2,1996-10-08T00:00:00Z,1.25,NA
Q2,1996-10-15T00:00:00Z,1.16,277.58
Q2,1996-10-22T00:00:00Z,0.91,221.46
Q2,1996-10-29T00:00:00Z,1.4,255.71
Q2,1996-11-05T00:00:00Z,1.3,248.89
Q2,1996-11-12T00:00:00Z,NA,NA
Q2,1996-11-19T00:00:00Z,1.07,310.46
Q2,1996-11-26T00:00:00Z,1.26,188.96
Q2,1996-12-03T00:00:00Z,1.54,379.64
Q2,1996-12-10T00:00:00Z,1.37,370.14
Q2,1996-12-17T00:00:00Z,1.11,281.91
Q2,1996-12-24T00:00:00Z,0.92,290.83
Q2,1997-01-08T00:00:00Z,1.2,289.03
Q2,1997-01-14T00:00:00Z,0.93,332.92
Q2,1997-01-21T00:00:00Z,1.21,380.09
Q2,1997-01-28T00:00:00Z,1.03,330.11
Q2,1997-02-04T00:00:00Z,1.26,349.81
Q2,1997-02-11T00:00:00Z,1.07,309.57
Q2,1997-02-18T00:00:00Z,0.96,328.5
Q2,1997-02-25T00:00:00Z,0.9,341.21
Q2,1997-03-04T00:00:00Z,1.13,291.24
Q2,1997-03-11T00:00:00Z,0.88,272.05
Q2,1997-03-18T00:00:00Z,1.12,245.54
Q2,1997-03-25T00:00:00Z,1.04,222.91
Q2,1997-04-01T00:00:00Z,0.84,221.44
Q2,1997-04-08T00:00:00Z,0.98,193.81
Q2,1997-04-15T00:00:00Z,1.16,152.16
Q2,1997-04-22T00:00:00Z,NA,114.02
Q2,1997-04-29T00:00:00Z,1.27,81.07
Q2,1997-05-06T00:00:00Z,1.07,NA
Q2,1997-05-13T00:00:00Z,1.39,93.84
Q2,1997-05-20T00:00:00Z,1.15,69.86
Q2,1997-05-27T00:00:00Z,0.84,344.5
Q2,1997-06-03T00:00:00Z,0.94,NA
Q2,1997-06-10T00:00:00Z,1.7,159.64
Q2,1997-06-17T00:00:00Z,0.99,81.77
Q2,1997-06-24T00:00:00Z,0.83,293.13
Q2,1997-07-01T00:00:00Z,0.9,NA
Q2,1997-07-08T00:00:00Z,0.92,74.86
Q2,1997-07-15T00:00:00Z,0.81,86.66
Q2,1997-07-23T00:00:00Z,0.76,NA
Q2,1997-08-01T00:00:00Z,0.89,91.66
Q2,1997-08-05T00:00:00Z,0.85,157.72
Q2,1997-08-12T00:00:00Z,1.33,78.11
Q2,1997-08-19T00:00:00Z,1.01,68.29
Q2,1997-08-26T00:00:00Z,1.04,80.79
Q2,1997-09-02T00:00:00Z,0.83,79.75
Q2,1997-09-09T00:00:00Z,0.9,79.28
Q2,1997-09-16T00:00:00Z,0.88,93.26
Q2,1997-09-23T00:00:00Z,0.97,23.8
Q2,1997-09-30T00:00:00Z,1.11,283.18
Q2,1997-10-07T00:00:00Z,0.96,123.73
Q2,1997-10-14T00:00:00Z,0.49,99.06
Q2,1997-10-21T00:00:00Z,0.83,258.29
Q2,1997-10-28T00:00:00Z,1.1,95.12
Q2,1997-11-04T00:00:00Z,1.09,210.12
Q2,1997-11-11T00:00:00Z,0.98,9.29
Q2,1997-11-18T00:00:00Z,0.94,15.42
Q2,1997-11-25T00:00:00Z,NA,NA
Q2,1997-12-02T00:00:00Z,0.75,288.9
Q2,1997-12-09T00:00:00Z,0.14,14
Q2,1997-12-16T00:00:00Z,0.84,NA
Q2,1997-12-23T00:00:00Z,0.92,184
Q2,1997-12-30T00:00:00Z,0.9,NA
Q2,1998-01-07T00:00:00Z,0.44,137
Q2,1998-01-13T00:00:00Z,0.82,223.79
Q2,1998-01-20T00:00:00Z,0.08,5
Q2,1998-01-27T00:00:00Z,0.62,86.67
Q2,1998-02-03T00:00:00Z,1.2,216
Q2,1998-02-10T00:00:00Z,3.79,187
Q2,1998-02-17T00:00:00Z,0.99,111
Q2,1998-02-24T00:00:00Z,1.34,150
Q2,1998-03-03T00:00:00Z,0.88,106.5
Q2,1998-03-10T00:00:00Z,0.92,84
Q2,1998-03-17T00:00:00Z,1.04,31
Q2,1998-03-24T00:00:00Z,1.08,149.19
Q2,1998-03-31T00:00:00Z,0.82,82
Q2,1998-04-07T00:00:00Z,0.87,108
Q2,1998-04-14T00:00:00Z,0.32,24
Q2,1998-04-21T00:00:00Z,0.84,2.5
Q2,1998-04-28T00:00:00Z,0.78,196.27
Q2,1998-05-05T00:00:00Z,1.47,10.56
Q2,1998-05-12T00:00:00Z,0.39,47
Q2,1998-05-19T00:00:00Z,1.91,269
Q2,1998-05-26T00:00:00Z,1.23,64.38
Q2,1998-06-02T00:00:00Z,0.69,142
Q2,1998-06-09T00:00:00Z,2.25,53
Q2,1998-06-16T00:00:00Z,0.9,172
Q2,1998-06-23T00:00:00Z,0.59,90
Q2,1998-06-30T00:00:00Z,1,112
Q2,1998-07-11T00:00:00Z,NA,NA
Q2,1998-07-14T00:00:00Z,NA,NA
Q2,1998-07-21T00:00:00Z,0.92,10
Q2,1998-07-28T00:00:00Z,0.78,144
Q2,1998-08-04T00:00:00Z,0.77,118
Q2,1998-08-11T00:00:00Z,1.02,103
Q2,1998-08-18T00:00:00Z,0.82,106
Q2,1998-08-25T00:00:00Z,1.1,244
Q2,1998-09-01T00:00:00Z,0.91,33.01
Q2,1998-09-08T00:00:00Z,0.37,NA
Q2,1998-09-15T00:00:00Z,0.99,187
Q2,1998-09-23T00:00:00Z,1.18,248
Q2,1998-09-26T00:00:00Z,1.24,240
Q2,1998-09-29T00:00:00Z,1.19,261
Q2,1998-10-01T00:00:00Z,1.3,137
Q2,1998-10-03T00:00:00Z,1.27,28
Q2,1998-10-06T00:00:00Z,1.18,240
Q2,1998-10-09T00:00:00Z,2.45,309
Q2,1998-10-13T00:00:00Z,1.05,18
Q2,1998-10-16T00:00:00Z,1.17,288.21
Q2,1998-10-20T00:00:00Z,1.44,337.94
Q2,1998-10-27T00:00:00Z,1.24,292.64
Q2,1998-11-03T00:00:00Z,1.3,356.02
Q2,1998-11-10T00:00:00Z,1.24,374.86
Q2,1998-11-17T00:00:00Z,1.15,375.96
Q2,1998-11-24T00:00:00Z,1.17,386.99
Q2,1998-12-01T00:00:00Z,1.19,401
Q2,1998-12-08T00:00:00Z,1.27,313.5
Q2,1998-12-15T00:00:00Z,0.87,333
Q2,1998-12-22T00:00:00Z,1.02,304.39
Q2,1998-12-29T00:00:00Z,1.29,372.86
Q2,1999-01-05T00:00:00Z,1.15,315.19
Q2,1999-01-12T00:00:00Z,1.14,323.12
Q2,1999-01-19T00:00:00Z,1.11,300.34
Q2,1999-01-26T00:00:00Z,1.19,313.58
Q2,1999-02-02T00:00:00Z,1.11,589.72
Q2,1999-02-09T00:00:00Z,0.87,285.52
Q2,1999-02-16T00:00:00Z,0.94,263.62
Q2,1999-02-23T00:00:00Z,2.17,356.31
Q2,1999-03-02T00:00:00Z,1.05,233.89
Q2,1999-03-09T00:00:00Z,0.87,229.04
Q2,1999-03-16T00:00:00Z,0.93,262.87
Q2,1999-03-23T00:00:00Z,1.17,296.71
Q2,1999-03-30T00:00:00Z,1.01,288.1
Q2,1999-04-06T00:00:00Z,1.2,286.47
Q2,1999-04-13T00:00:00Z,0.98,287.97
Q2,1999-04-20T00:00:00Z,1.06,273
Q2,1999-04-27T00:00:00Z,1.14,308
Q2,1999-05-04T00:00:00Z,1.42,288
Q2,1999-05-11T00:00:00Z,1.04,232
Q2,1999-05-18T00:00:00Z,1.24,228
Q2,1999-05-25T00:00:00Z,1.56,224
Q2,1999-06-01T00:00:00Z,0.98,34
Q2,1999-06-08T00:00:00Z,1.13,58
Q2,1999-06-15T00:00:00Z,1.15,232
Q2,1999-06-22T00:00:00Z,1.17,199
Q2,1999-06-29T00:00:00Z,1.14,231
Q2,1999-07-06T00:00:00Z,1.41,172
Q2,1999-07-13T00:00:00Z,0.98,35
Q2,1999-07-20T00:00:00Z,0.97,172
Q2,1999-07-27T00:00:00Z,1,132
Q2,1999-08-03T00:00:00Z,1.07,58
Q2,1999-08-10T00:00:00Z,0.86,148
Q2,1999-08-17T00:00:00Z,0.92,134
Q2,1999-08-24T00:00:00Z,0.81,148
Q2,1999-08-31T00:00:00Z,0.9,174
Q2,1999-09-07T00:00:00Z,0.93,151
Q2,1999-09-14T00:00:00Z,1.2,164
Q2,1999-09-21T00:00:00Z,0.98,250
Q2,1999-09-28T00:00:00Z,0.95,175
Q2,1999-10-05T00:00:00Z,1,235
Q2,1999-10-12T00:00:00Z,0.95,209
Q2,1999-10-19T00:00:00Z,0.91,255
Q2,1999-10-26T00:00:00Z,0.93,268
Q2,1999-11-02T00:00:00Z,1.01,249
Q2,1999-11-09T00:00:00Z,0.91,259
Q2,1999-11-16T00:00:00Z,0.02,411
Q2,1999-11-23T00:00:00Z,0.88,285
Q2,1999-11-30T00:00:00Z,0.9,280
Q2,1999-12-07T00:00:00Z,0.88,237
Q2,1999-12-14T00:00:00Z,0.86,269
Q2,1999-12-21T00:00:00Z,NA,238
Q2,1999-12-28T00:00:00Z,0.74,230
Q2,2000-01-04T00:00:00Z,0.96,252
Q2,2000-01-11T00:00:00Z,0.91,249
Q2,2000-01-18T00:00:00Z,0.73,231
Q2,2000-01-25T00:00:00Z,0.75,221
Q2,2000-02-01T00:00:00Z,0.85,216
Q2,2000-02-08T00:00:00Z,0.69,216
Q2,2000-02-15T00:00:00Z,0.92,187
Q2,2000-02-22T00:00:00Z,0.8,181
Q2,2000-02-29T00:00:00Z,0.88,196
Q2,2000-03-07T00:00:00Z,0.84,204
Q2,2000-03-14T00:00:00Z,0.7,202
Q2,2000-03-21T00:00:00Z,0.76,205
Q2,2000-03-28T00:00:00Z,1.53,311
Q2,2000-04-04T00:00:00Z,1.16,207
Q2,2000-05-30T00:00:00Z,0.79,21
Q2,2000-06-13T00:00:00Z,0.9,70
Q2,2000-06-20T00:00:00Z,NA,NA
Q2,2000-06-27T00:00:00Z,NA,NA
Q2,2000-07-05T00:00:00Z,0.97,135.64
Q2,2000-07-11T00:00:00Z,NA,NA
Q2,2000-07-18T00:00:00Z,NA,NA
Q2,2000-07-25T00:00:00Z,NA,NA
Q2,2000-08-01T00:00:00Z,0.96,157
Q2,2000-08-08T00:00:00Z,NA,NA
Q2,2000-08-15T00:00:00Z,0.96,99
Q2,2000-08-22T00:00:00Z,NA,NA
Q2,2000-08-29T00:00:00Z,0.85,131
Q2,2000-09-05T00:00:00Z,0.95,117
Q2,2000-09-12T00:00:00Z,0.92,116
Q2,2000-09-19T00:00:00Z,0.91,115
Q2,2000-09-26T00:00:00Z,0.93,133
Q2,2000-10-03T00:00:00Z,0.97,122
Q2,2000-10-10T00:00:00Z,0.91,140
Q2,2000-10-17T00:00:00Z,0.88,126
Q2,2000-10-24T00:00:00Z,0.91,131
Q2,2000-10-31T00:00:00Z,0.86,142
Q2,2000-11-07T00:00:00Z,0.86,146
Q2,2000-11-14T00:00:00Z,0.82,162
Q2,2000-11-21T00:00:00Z,1.02,145
Q2,2000-11-28T00:00:00Z,0.96,143
Q2,2000-12-05T00:00:00Z,0.99,189
Q2,2000-12-12T00:00:00Z,1.85,238
Q2,2000-12-19T00:00:00Z,0.94,162
Q2,2000-12-26T00:00:00Z,0.6,112
Q2,2001-01-02T00:00:00Z,0.76,201
Q2,2001-01-09T00:00:00Z,0.9,178
Q2,2001-01-16T00:00:00Z,0.94,208
Q2,2001-01-23T00:00:00Z,0.89,217
Q2,2001-01-30T00:00:00Z,0.96,167
Q2,2001-02-06T00:00:00Z,0.88,190
Q2,2001-02-13T00:00:00Z,NA,NA
Q2,2001-02-20T00:00:00Z,1.04,194
Q2,2001-02-27T00:00:00Z,NA,NA
Q2,2001-03-06T00:00:00Z,NA,NA
Q2,2001-03-13T00:00:00Z,NA,NA
Q2,2001-03-20T00:00:00Z,NA,NA
Q2,2001-03-27T00:00:00Z,NA,NA
Q2,2001-04-03T00:00:00Z,NA,NA
Q2,2001-04-10T00:00:00Z,NA,NA
Q2,2001-04-17T00:00:00Z,NA,NA
Q2,2001-04-24T00:00:00Z,1.05,79
Q2,2001-05-01T00:00:00Z,0.91,49
Q2,2001-05-08T00:00:00Z,0.87,52
Q2,2001-05-15T00:00:00Z,1.05,85
Q2,2001-05-22T00:00:00Z,1.11,115
Q2,2001-05-29T00:00:00Z,0.98,96
Q2,2001-06-05T00:00:00Z,1.16,95
Q2,2001-06-12T00:00:00Z,0.98,109
Q2,2001-06-19T00:00:00Z,1.23,95
Q2,2001-06-26T00:00:00Z,1.07,131
Q2,2001-07-03T00:00:00Z,NA,NA
Q2,2001-07-10T00:00:00Z,1,136
Q2,2001-07-17T00:00:00Z,1.07,138
Q2,2001-07-24T00:00:00Z,1,146
Q2,2001-07-31T00:00:00Z,0.96,41
Q2,2001-08-07T00:00:00Z,0.97,138
Q2,2001-08-14T00:00:00Z,NA,NA
Q2,2001-08-21T00:00:00Z,NA,NA
Q2,2001-08-28T00:00:00Z,1.08,122
Q2,2001-09-04T00:00:00Z,1.06,104
Q2,2001-09-11T00:00:00Z,1.03,98
Q2,2001-09-18T00:00:00Z,1.06,105
Q2,2001-09-25T00:00:00Z,1.16,90
Q2,2001-10-02T00:00:00Z,NA,NA
Q2,2001-10-09T00:00:00Z,0.99,119
Q2,2001-10-16T00:00:00Z,1.04,112
Q2,2001-10-23T00:00:00Z,1.04,135
Q2,2001-10-30T00:00:00Z,1.21,142
Q2,2001-11-06T00:00:00Z,1.46,204
Q2,2001-11-13T00:00:00Z,0.78,245
Q2,2001-11-20T00:00:00Z,0.96,185
Q2,2001-11-27T00:00:00Z,0.96,162
Q2,2001-12-04T00:00:00Z,1.01,148
Q2,2001-12-11T00:00:00Z,1.01,180
Q2,2001-12-18T00:00:00Z,1.01,178
Q2,2001-12-26T00:00:00Z,1.05,256
Q2,2002-01-02T00:00:00Z,1.21,336
Q2,2002-01-08T00:00:00Z,0.94,247
Q2,2002-01-15T00:00:00Z,0.84,250
Q2,2002-01-22T00:00:00Z,0.92,225
Q2,2002-01-29T00:00:00Z,0.93,215
Q2,2002-02-05T00:00:00Z,0.71,171
Q2,2002-02-12T00:00:00Z,1.15,279
Q2,2002-02-19T00:00:00Z,0.87,197
Q2,2002-02-26T00:00:00Z,1.07,221
Q2,2002-03-05T00:00:00Z,1.02,193
Q2,2002-03-12T00:00:00Z,1.04,165
Q2,2002-03-19T00:00:00Z,1,166
Q2,2002-03-26T00:00:00Z,1.04,175.5
Q2,2002-04-02T00:00:00Z,1.06,156
Q2,2002-04-09T00:00:00Z,0.98,77
Q2,2002-04-16T00:00:00Z,1.04,63
Q2,2002-04-23T00:00:00Z,1.09,NA
Q2,2002-04-30T00:00:00Z,1.05,195
Q2,2002-05-07T00:00:00Z,1.12,111
Q2,2002-05-14T00:00:00Z,1.08,131
Q2,2002-05-21T00:00:00Z,0.97,143
Q2,2002-05-28T00:00:00Z,0.99,100
Q2,2002-06-04T00:00:00Z,0.95,118
Q2,2002-06-11T00:00:00Z,0.95,134
Q2,2002-06-18T00:00:00Z,0.92,131
Q2,2002-06-25T00:00:00Z,0.9,134
Q2,2002-07-02T00:00:00Z,0.92,141
Q2,2002-07-09T00:00:00Z,0.92,143.5
Q2,2002-07-16T00:00:00Z,1.07,166
Q2,2002-07-23T00:00:00Z,0.96,142
Q2,2002-07-30T00:00:00Z,0.97,135
Q2,2002-08-06T00:00:00Z,0.98,185.23
Q2,2002-08-13T00:00:00Z,0.98,174.54
Q2,2002-08-20T00:00:00Z,NA,NA
Q2,2002-08-27T00:00:00Z,NA,NA
Q2,2002-09-03T00:00:00Z,NA,NA
Q2,2002-09-10T00:00:00Z,NA,NA
Q2,2002-09-17T00:00:00Z,0.96,118
Q2,2002-09-24T00:00:00Z,1.06,27
Q2,2002-10-01T00:00:00Z,0.96,122
Q2,2002-10-08T00:00:00Z,0.94,124
Q2,2002-10-15T00:00:00Z,0.93,113
Q2,2002-10-22T00:00:00Z,0.94,103
Q2,2002-10-29T00:00:00Z,0.81,171
Q2,2002-11-05T00:00:00Z,0.81,120
Q2,2002-11-12T00:00:00Z,0.89,102
Q2,2002-11-19T00:00:00Z,0.95,93
Q2,2002-11-26T00:00:00Z,0.96,120
Q2,2002-12-03T00:00:00Z,0.9,129
Q2,2002-12-10T00:00:00Z,0.84,116
Q2,2002-12-17T00:00:00Z,0.69,158
Q2,2002-12-24T00:00:00Z,0.91,164
Q2,2002-12-31T00:00:00Z,0.88,164
Q2,2003-01-07T00:00:00Z,0.94,165
Q2,2003-01-14T00:00:00Z,0.93,160
Q2,2003-01-21T00:00:00Z,0.65,172
Q2,2003-01-28T00:00:00Z,1.05,151
Q2,2003-02-04T00:00:00Z,1.09,124
Q2,2003-02-11T00:00:00Z,0.9,152
Q2,2003-02-18T00:00:00Z,1,146
Q2,2003-02-25T00:00:00Z,1.18,139
Q2,2003-03-04T00:00:00Z,0.92,91.5
Q2,2003-03-11T00:00:00Z,0.86,124
Q2,2003-03-18T00:00:00Z,0.78,150
Q2,2003-03-25T00:00:00Z,0.9,160
Q2,2003-04-01T00:00:00Z,1.08,164
Q2,2003-04-08T00:00:00Z,1.02,132
Q2,2003-04-15T00:00:00Z,0.87,73
Q2,2003-04-22T00:00:00Z,1.05,197
Q2,2003-04-29T00:00:00Z,1.48,184
Q2,2003-05-06T00:00:00Z,1.21,158
Q2,2003-05-13T00:00:00Z,1.1,192
Q2,2003-05-20T00:00:00Z,1.39,182
Q2,2003-05-27T00:00:00Z,1.13,193
Q2,2003-06-03T00:00:00Z,1.23,180
Q2,2003-06-10T00:00:00Z,0.96,205
Q2,2003-06-17T00:00:00Z,1.25,165
Q2,2003-06-24T00:00:00Z,1.15,182.63
Q2,2003-07-01T00:00:00Z,1.18,166
Q2,2003-07-08T00:00:00Z,0.94,150
Q2,2003-07-15T00:00:00Z,1.1,175
Q2,2003-07-22T00:00:00Z,1.11,142
Q2,2003-07-29T00:00:00Z,1.02,158
Q2,2003-08-05T00:00:00Z,1.1,205
Q2,2003-08-12T00:00:00Z,1.16,177
Q2,2003-08-19T00:00:00Z,1.08,141.5
Q2,2003-08-26T00:00:00Z,0.86,95
Q2,2003-09-02T00:00:00Z,0.86,150
Q2,2003-09-09T00:00:00Z,1.07,143
Q2,2003-09-16T00:00:00Z,1.09,114
Q2,2003-09-23T00:00:00Z,1.11,206
Q2,2003-09-30T00:00:00Z,0.99,177
Q2,2003-10-07T00:00:00Z,1.04,198
Q2,2003-10-14T00:00:00Z,1.08,197
Q2,2003-10-21T00:00:00Z,1.11,198
Q2,2003-10-28T00:00:00Z,1.06,190
Q2,2003-11-04T00:00:00Z,1.07,130
Q2,2003-11-12T00:00:00Z,1.09,173
Q2,2003-11-18T00:00:00Z,1.1,138
Q2,2003-11-25T00:00:00Z,0.91,206
Q2,2003-12-02T00:00:00Z,1.1,201
Q2,2003-12-09T00:00:00Z,0.93,215
Q2,2003-12-16T00:00:00Z,1.02,199
Q2,2003-12-23T00:00:00Z,1.05,204
Q2,2003-12-30T00:00:00Z,0.94,206
Q2,2004-01-07T00:00:00Z,0.97,197
Q2,2004-01-13T00:00:00Z,0.67,34
Q2,2004-01-20T00:00:00Z,1.1,201
Q2,2004-01-27T00:00:00Z,0.97,101
Q2,2004-02-03T00:00:00Z,0.95,200
Q2,2004-02-10T00:00:00Z,1.06,174.5
Q2,2004-02-17T00:00:00Z,0.94,126
Q2,2004-02-24T00:00:00Z,1.06,198
Q2,2004-03-02T00:00:00Z,0.84,144
Q2,2004-03-09T00:00:00Z,0.94,156
Q2,2004-03-16T00:00:00Z,1,119
Q2,2004-03-23T00:00:00Z,1.6,195
Q2,2004-03-30T00:00:00Z,1.03,185
Q2,2004-04-06T00:00:00Z,0.99,172
Q2,2004-04-13T00:00:00Z,0.95,165
Q2,2004-04-20T00:00:00Z,1.07,57
Q2,2004-04-27T00:00:00Z,1,2.5
Q2,2004-05-04T00:00:00Z,1.12,2.5
Q2,2004-05-11T00:00:00Z,1.09,2.5
Q2,2004-05-18T00:00:00Z,0.95,165
Q2,2004-05-25T00:00:00Z,0.77,178
Q2,2004-06-01T00:00:00Z,0.9,189
Q2,2004-06-08T00:00:00Z,0.99,157
Q2,2004-06-15T00:00:00Z,1.26,208
Q2,2004-06-22T00:00:00Z,1.07,143
Q2,2004-06-29T00:00:00Z,1.19,53
Q2,2004-07-06T00:00:00Z,1.18,159
Q2,2004-07-13T00:00:00Z,0.88,104
Q2,2004-07-20T00:00:00Z,1.18,114
Q2,2004-07-27T00:00:00Z,1.31,135
Q2,2004-08-03T00:00:00Z,0.91,161
Q2,2004-08-10T00:00:00Z,1.83,37
Q2,2004-08-17T00:00:00Z,1.32,83
Q2,2004-08-24T00:00:00Z,2.28,353
Q2,2004-09-01T00:00:00Z,0.97,2.5
Q2,2004-09-07T00:00:00Z,0.9,2.5
Q2,2004-09-14T00:00:00Z,0.97,73.5
Q2,2004-09-21T00:00:00Z,0.81,95
Q2,2004-09-28T00:00:00Z,1.54,249
Q2,2004-10-05T00:00:00Z,0.85,147
Q2,2004-10-12T00:00:00Z,1.5,271
Q2,2004-10-19T00:00:00Z,0.87,158
Q2,2004-10-26T00:00:00Z,0.84,52
Q2,2004-11-02T00:00:00Z,1.1,53
Q2,2004-11-09T00:00:00Z,0.99,140.88
Q2,2004-11-16T00:00:00Z,0.83,172.64
Q2,2004-11-23T00:00:00Z,1.05,50
Q2,2004-11-30T00:00:00Z,0.91,165
Q2,2004-12-07T00:00:00Z,0.72,57
Q2,2004-12-14T00:00:00Z,0.86,54
Q2,2004-12-21T00:00:00Z,0.88,128
Q2,2004-12-28T00:00:00Z,0.95,200.41
Q2,2005-01-04T00:00:00Z,0.79,150
Q2,2005-01-11T00:00:00Z,0.8,154.46
Q2,2005-01-18T00:00:00Z,0.8,158.59
Q2,2005-01-25T00:00:00Z,0.75,178.9
Q2,2005-02-01T00:00:00Z,0.7,157.02
Q2,2005-02-08T00:00:00Z,0.7,160.29
Q2,2005-02-15T00:00:00Z,0.85,116.09
Q2,2005-02-22T00:00:00Z,0.77,145.92
Q2,2005-03-01T00:00:00Z,0.83,147.31
Q2,2005-03-08T00:00:00Z,0.79,155.35
Q2,2005-03-15T00:00:00Z,0.84,182.04
Q2,2005-03-22T00:00:00Z,0.88,154.88
Q2,2005-03-29T00:00:00Z,0.85,181.67
Q2,2005-04-05T00:00:00Z,0.88,174.63
Q2,2005-04-12T00:00:00Z,0.86,131.57
Q2,2005-04-19T00:00:00Z,0.95,150.99
Q2,2005-04-26T00:00:00Z,0.88,86
Q2,2005-05-03T00:00:00Z,0.87,88
Q2,2005-05-10T00:00:00Z,0.99,93
Q2,2005-05-17T00:00:00Z,0.83,82
Q2,2005-05-24T00:00:00Z,0.86,110
Q2,2005-05-31T00:00:00Z,1.02,160
Q2,2005-06-07T00:00:00Z,0.94,98
Q2,2005-06-14T00:00:00Z,0.95,127
Q2,2005-06-21T00:00:00Z,1.08,130
Q2,2005-06-28T00:00:00Z,0.85,2.5
Q2,2005-07-05T00:00:00Z,0.79,81.96
Q2,2005-07-12T00:00:00Z,0.81,73.89
Q2,2005-07-19T00:00:00Z,0.79,105.81
Q2,2005-07-26T00:00:00Z,0.61,102
Q2,2005-08-02T00:00:00Z,0.54,105.65
Q2,2005-08-09T00:00:00Z,0.74,119.01
Q2,2005-08-16T00:00:00Z,0.73,2.5
Q2,2005-08-23T00:00:00Z,0.85,89.06
Q2,2005-08-30T00:00:00Z,0.83,101.97
Q2,2005-09-06T00:00:00Z,0.81,114.45
Q2,2005-09-13T00:00:00Z,0.8,125.39
Q2,2005-09-20T00:00:00Z,0.76,83.88
Q2,2005-09-27T00:00:00Z,0.78,123.36
Q2,2005-10-04T00:00:00Z,0.85,106.65
Q2,2005-10-11T00:00:00Z,0.79,111.62
Q2,2005-10-18T00:00:00Z,0.81,143.37
Q2,2005-10-25T00:00:00Z,0.92,143.1
Q2,2005-11-01T00:00:00Z,0.85,156.34
Q2,2005-11-08T00:00:00Z,0.76,143.63
Q2,2005-11-15T00:00:00Z,0.73,143.28
Q2,2005-11-22T00:00:00Z,0.71,161.58
Q2,2005-11-29T00:00:00Z,0.75,155.71
Q2,2005-12-06T00:00:00Z,0.73,121.15
Q2,2005-12-13T00:00:00Z,0.74,156.3
Q2,2005-12-20T00:00:00Z,0.76,122.29
Q2,2005-12-27T00:00:00Z,0.73,148.87
Q2,2006-01-03T00:00:00Z,0.74,122.24
Q2,2006-01-10T00:00:00Z,0.87,99.61
Q2,2006-01-17T00:00:00Z,0.74,137.02
Q2,2006-01-24T00:00:00Z,0.76,133.15
Q2,2006-01-31T00:00:00Z,0.94,98.89
Q2,2006-02-07T00:00:00Z,0.76,82.36
Q2,2006-02-14T00:00:00Z,0.78,149.74
Q2,2006-02-21T00:00:00Z,0.74,138.23
Q2,2006-02-28T00:00:00Z,0.68,141.8
Q2,2006-03-07T00:00:00Z,0.82,127.24
Q2,2006-03-14T00:00:00Z,0.94,106.26
Q2,2006-03-21T00:00:00Z,0.8,138.32
Q2,2006-03-28T00:00:00Z,0.8,145.78
Q2,2006-04-04T00:00:00Z,0.86,114.97
Q2,2006-04-11T00:00:00Z,0.8,96.26
Q2,2006-04-18T00:00:00Z,0.88,95.82
